Word,Rating.Mean,
beeper,10.61,
boiler,8.89,
constable,11.06,
cricket,7.72,
decorated,5.91,
demolition,9.05,
drone,10.11,
eclipse,10.21,
infantry,12.26,
jumbo,7.78,
limousine,8.17,
lineup,8.42,
lingerie,13.44,
marquis,12.80,
mystical,10.21,
nipple,9.05,
nosy,5.47,
paragraph,7.05,
penitentiary,11.22,
prosecute,9.50,
slayer,11.50,
slipstream,12.64,
weenie,6.10,
zipper,5.00,
accusation,10.17,
aggression,9.30,
bankrupt,11.33,
bollocks,14.94,
bronze,10.00,
clause,12.16,
cramp,8.50,
fiend,10.39,
fishy,6.72,
gender,7.00,
insight,10.95,
kettle,8.06,
maneuver,9.89,
mush,5.78,
prairie,6.50,
quadrant,12.76,
stat,12.58,
unlimited,9.11,
workshop,7.78,
bong,14.16,
creaking,7.74,
creator,6.84,
dairy,6.85,
delusional,12.41,
determination,8.94,
dwell,10.78,
enthusiastic,9.17,
ninety,6.69,
psychopath,13.22,
rebound,9.39,
refill,7.37,
respiratory,11.00,
stealth,10.58,
sticker,4.42,
velocity,12.62,
vineyard,11.05,
vista,12.70,
aquarium,6.84,
disgust,7.68,
dolphin,6.05,
enchanted,6.95,
fright,7.53,
herbs,8.92,
idle,8.90,
idol,8.37,
insert,8.20,
monopoly,6.74,
refund,9.47,
revolver,9.26,
slime,6.78,
squid,7.32,
suspend,9.11,
threshold,11.90,
turd,8.37,
vertical,9.71,
wacko,8.95,
woof,3.53,
workout,8.68,
atom,9.68,
crotch,8.94,
feedback,10.70,
frequent,6.94,
handler,10.37,
initiative,10.12,
magnet,6.10,
manslaughter,12.28,
offender,10.85,
orb,11.17,
psyche,12.53,
residue,10.82,
revelation,9.95,
rewrite,9.78,
saucer,8.44,
slumber,8.83,
spook,6.56,
squirt,6.53,
steward,12.17,
terminate,11.21,
tug,5.17,
unnatural,9.44,
witchcraft,9.67,
caliber,11.06,
commentator,10.84,
devastating,11.06,
efficiency,9.67,
electronics,9.21,
eta,14.44,
ethical,10.90,
functional,8.94,
grieving,8.75,
grub,8.95,
handicap,8.00,
heater,6.10,
hippie,10.78,
hostility,11.47,
imitation,9.00,
leverage,11.67,
liaison,14.75,
proportion,11.79,
quill,9.04,
rumble,8.33,
sanity,10.29,
scooter,6.68,
sermon,6.60,
starter,7.35,
tame,7.58,
torment,8.61,
valium,13.67,
abide,9.50,
anal,13.17,
assign,8.56,
bogus,9.94,
cardboard,5.40,
casualty,12.84,
certified,10.58,
delusion,9.95,
earring,7.17,
furnace,10.60,
grin,5.84,
install,10.14,
masses,9.42,
tendency,12.57,
traumatic,10.53,
troll,5.72,
unity,9.48,
antiques,11.05,
bongo,8.40,
collision,9.05,
dignified,10.89,
fester,11.01,
grail,12.06,
heating,7.63,
hoop,6.11,
imply,10.78,
impulsive,10.39,
inmate,8.90,
junkyard,7.72,
kosher,13.29,
manuscript,12.12,
mingle,10.29,
navigator,9.84,
opposing,8.06,
poetic,9.94,
sidekick,9.85,
tofu,11.89,
apron,6.75,
bleep,9.47,
blush,7.95,
contestant,8.21,
convey,12.65,
curt,13.41,
flexible,7.58,
handicapped,7.37,
hydrogen,11.00,
lass,10.07,
legit,11.35,
matrimony,10.31,
messiah,8.00,
misfortune,10.53,
module,13.42,
neurotic,13.84,
overdose,11.74,
paranoia,12.79,
pornography,12.68,
scorpion,7.84,
sly,8.55,
squeal,7.00,
stomp,5.79,
sustain,10.39,
vitamin,5.42,
acquire,9.94,
attendance,7.11,
booster,8.95,
cognac,14.16,
delirious,10.79,
deploy,12.44,
diesel,11.67,
flap,7.21,
fore,12.17,
icy,5.83,
overrated,10.05,
polar,8.16,
roach,7.15,
saliva,8.42,
shush,5.75,
soprano,11.44,
tights,7.22,
vacant,9.55,
wireless,14.05,
adapt,9.00,
awe,9.06,
baroness,12.28,
equivalent,10.26,
excellence,8.24,
handbag,7.95,
harp,7.55,
insignificant,11.59,
jug,5.83,
maverick,12.44,
molecular,11.84,
paddy,11.69,
parenting,9.72,
plaster,9.16,
predator,8.45,
racer,4.84,
regain,10.63,
shortage,9.89,
stocking,6.68,
subconscious,11.71,
tacky,9.26,
windy,5.39,
admirable,11.42,
amuse,9.00,
appendix,10.56,
bridal,8.47,
cheesy,6.21,
coup,12.06,
dilemma,10.72,
fusion,13.63,
harness,7.83,
hassle,8.65,
hoot,7.78,
immoral,11.11,
ingredient,7.85,
jaws,5.28,
mend,9.11,
oriental,8.35,
patio,8.00,
patriot,10.14,
poorly,8.08,
reborn,10.39,
sarcastic,11.05,
satin,10.37,
screenplay,12.22,
spades,7.99,
sparrow,7.49,
virtual,10.39,
adequate,10.35,
alimony,14.47,
crater,8.11,
debut,10.58,
descent,9.84,
designated,11.44,
dishonest,5.68,
domain,11.72,
dunk,6.58,
dyke,13.67,
gram,9.41,
headline,8.11,
herald,10.00,
holdup,8.35,
lug,12.53,
marguerite,14.11,
martyr,13.00,
meatball,6.00,
mineral,8.67,
morbid,9.72,
obscure,11.87,
obstacle,7.84,
perish,10.95,
persistent,10.89,
reap,9.83,
strategic,11.05,
technician,8.82,
absent,6.50,
aging,7.35,
blueberry,6.22,
commandant,11.72,
cubicle,13.11,
disc,10.00,
dungeon,7.55,
emerald,8.26,
extortion,13.17,
freshen,8.84,
gaming,9.89,
jogging,9.51,
juror,10.16,
milady,13.18,
ninja,8.89,
panther,6.67,
pepperoni,6.21,
pip,10.69,
restraint,9.50,
senseless,9.95,
spectacle,9.37,
spleen,11.35,
teller,9.90,
ulcer,12.68,
bookie,13.65,
bulletproof,9.42,
capsule,10.44,
coordinate,10.89,
corpsman,12.71,
dynasty,10.50,
everlasting,8.20,
examiner,11.95,
fender,8.50,
flaming,7.32,
inspect,8.21,
interpretation,10.17,
intriguing,10.31,
literary,11.10,
maze,7.11,
nada,9.10,
offspring,11.65,
pineapple,6.25,
prominent,10.17,
rebellion,10.00,
sedative,11.85,
spinach,4.94,
steed,10.88,
steroids,13.18,
taps,8.90,
tolerance,8.63,
tornado,6.21,
aerial,11.50,
anticipate,10.60,
archives,10.88,
booby,7.33,
chateau,13.22,
colon,10.75,
conceal,10.81,
creed,9.17,
diploma,9.33,
eighty,5.87,
freeman,11.38,
gaze,9.00,
heritage,9.79,
intrude,9.44,
irregular,9.16,
leisure,9.84,
mambo,11.21,
microscope,9.16,
mourn,9.21,
mu,15.83,
nonetheless,10.21,
qualifications,10.76,
rave,12.33,
ref,7.50,
satisfying,9.95,
sway,9.58,
tempt,8.60,
tenderness,8.79,
unbearable,10.20,
viper,9.84,
agitated,10.12,
amused,7.83,
annoy,7.22,
bathe,5.00,
brew,9.06,
cling,7.74,
clone,8.89,
drastic,10.78,
dread,9.44,
extinct,7.67,
felon,10.71,
foreplay,14.40,
immigration,12.63,
inning,7.12,
miniature,9.00,
newborn,6.90,
packet,8.94,
payday,9.41,
postman,5.22,
reluctant,11.11,
screwdriver,6.00,
shaman,12.25,
sovereign,13.00,
stressful,9.62,
synthetic,10.68,
teeny,5.42,
theatrical,9.44,
wick,7.83,
zebra,4.79,
ache,5.79,
alphabet,4.22,
anticipation,10.00,
bogey,10.73,
brink,10.47,
buff,11.74,
buggy,6.95,
cedar,9.86,
clutch,10.24,
composer,9.33,
conclude,10.48,
cupboard,6.39,
forgiving,7.28,
gurney,11.47,
imperative,13.24,
improvise,9.68,
intensity,11.26,
intrusion,10.24,
knack,9.78,
landscape,9.89,
leftovers,5.62,
mute,9.84,
poll,11.58,
precedent,10.53,
premier,11.32,
provoke,8.39,
refresh,10.83,
representation,9.17,
ripper,8.29,
rust,7.75,
salty,5.33,
slogan,10.63,
snoop,8.44,
sordid,13.62,
timber,6.47,
toddy,15.33,
tor,16.50,
unreal,7.37,
whiff,9.67,
apocalypse,12.78,
attach,6.39,
beggar,7.63,
bozo,6.21,
catastrophe,11.15,
defect,10.26,
downhill,5.86,
economics,12.30,
encore,10.84,
external,9.56,
extraction,11.61,
frustrating,7.75,
gem,7.68,
grapefruit,6.90,
hairdresser,6.65,
imperial,14.28,
indictment,15.20,
indoors,4.64,
legion,11.15,
lumber,7.33,
mandatory,8.95,
mixture,8.11,
mutiny,10.59,
occupy,8.89,
parasite,9.94,
patent,12.41,
regulation,11.06,
roulette,12.82,
sinner,7.35,
sodium,9.72,
sphere,8.26,
supervision,8.90,
suture,14.61,
unicorn,4.83,
valiant,11.17,
vouch,11.44,
watchman,10.50,
aurora,12.70,
awaken,7.17,
bridesmaid,8.47,
caretaker,9.75,
combo,8.78,
enhance,9.95,
exploit,12.26,
fascist,14.68,
finale,7.74,
hind,9.21,
horrid,8.50,
hypothetical,13.24,
interpret,9.56,
knob,4.68,
lunchtime,4.94,
masculine,10.30,
maternity,11.83,
penicillin,9.56,
presidency,8.44,
profitable,11.22,
refuge,11.05,
restroom,6.63,
rim,8.05,
runt,8.39,
steep,8.00,
stoop,9.76,
stump,7.58,
takeoff,7.35,
ultrasound,12.15,
unimportant,7.84,
wed,6.95,
zap,6.56,
boomer,12.12,
compensate,11.60,
competent,11.75,
composition,9.44,
curry,13.28,
dedicate,9.21,
dell,8.50,
differ,9.00,
diver,6.89,
excessive,10.00,
gadget,8.63,
generate,10.78,
gong,9.62,
homeboy,12.94,
icebox,7.11,
manufacture,10.59,
orientation,11.78,
polka,7.56,
quagmire,14.04,
sandman,7.05,
scatter,7.95,
undress,5.28,
workplace,10.06,
florist,8.45,
gardening,6.42,
gloomy,9.28,
hoax,11.47,
homesick,8.83,
imminent,13.37,
inject,10.17,
jog,6.21,
lair,11.63,
latte,13.47,
loony,7.59,
mechanics,10.95,
performer,6.50,
platinum,12.28,
productive,9.44,
repent,8.53,
scramble,8.83,
undressed,3.95,
uphold,10.58,
antenna,7.05,
collective,9.81,
decaf,10.16,
destructive,8.05,
furry,5.72,
grammar,6.37,
honk,5.39,
humility,10.21,
monstrous,10.67,
nomination,11.72,
obstruction,10.14,
pompous,12.71,
preach,7.33,
prostitution,12.84,
revenue,11.74,
slash,7.47,
smug,9.33,
taffy,7.44,
tart,8.26,
violate,10.53,
balanced,8.08,
bankruptcy,11.11,
barefoot,5.25,
buddhist,10.44,
buttercup,6.90,
condemn,12.50,
coral,9.06,
countless,9.16,
detonator,10.63,
exterior,10.53,
franchise,12.58,
frosty,6.33,
incision,11.72,
jaguar,7.78,
limbo,9.21,
loo,12.69,
mediterranean,10.86,
muslim,12.91,
nuke,11.00,
omelet,6.50,
ordeal,10.06,
outsider,9.35,
purity,9.89,
pushy,7.70,
retain,11.32,
skilled,8.68,
squeak,5.84,
swab,8.94,
uncertain,8.37,
usher,9.35,
vermin,10.84,
viable,14.11,
weeds,5.85,
avenger,10.62,
ballistics,13.00,
checkbook,8.67,
compatible,10.16,
curl,6.39,
douche,13.39,
duel,9.45,
epic,10.86,
frigging,13.08,
glide,7.72,
gobble,5.58,
grumpy,5.89,
gunner,10.13,
hurrah,9.46,
inhale,7.26,
lasting,8.17,
masked,7.33,
meth,17.06,
patriotic,8.39,
rinse,4.95,
shady,10.65,
stimulating,12.05,
sweatshirt,5.00,
testament,9.14,
unaware,9.92,
unfaithful,10.38,
beverage,6.63,
boner,11.89,
chic,9.53,
chug,9.37,
cobbler,9.00,
corral,8.25,
graphic,10.67,
mammy,7.62,
meatloaf,6.43,
odor,6.81,
preference,9.17,
rightful,9.32,
semi,8.85,
throttle,10.61,
undead,9.55,
venom,7.95,
vocabulary,6.74,
vogue,11.60,
wedge,9.42,
whim,10.74,
woe,10.75,
airfield,8.60,
amulet,11.53,
ballerina,5.26,
barb,9.88,
bleach,8.00,
cheesecake,8.11,
comply,10.53,
cowardly,8.84,
decorate,7.00,
dibs,7.56,
flop,6.68,
graceful,8.40,
kangaroo,5.55,
liberation,13.45,
nightfall,8.17,
phenomenal,10.50,
pluck,9.78,
regime,13.00,
remedy,8.83,
retail,10.50,
siege,12.28,
soy,13.56,
spade,8.11,
speculation,12.57,
unauthorized,10.28,
utmost,10.53,
wiring,9.21,
backseat,5.11,
breaker,9.84,
cheetah,8.16,
conceive,10.39,
congregation,9.42,
duplicate,8.95,
fetish,13.44,
geography,8.15,
granddaddy,4.33,
hallowed,11.22,
inventor,8.00,
jester,10.28,
jumper,7.00,
kite,4.58,
monument,8.45,
mortar,11.90,
mow,6.76,
negotiation,11.74,
questionable,8.16,
schizophrenic,12.33,
sling,8.67,
suburban,11.56,
broccoli,5.20,
captive,9.44,
chant,6.88,
chaplain,12.19,
crispy,6.39,
edgy,9.22,
effectively,10.12,
flair,8.91,
frantic,10.67,
gallon,6.25,
gangway,13.73,
goon,10.33,
horseshit,9.79,
hysteria,12.06,
intersection,10.17,
itchy,5.16,
jerky,8.94,
jukebox,7.42,
meadow,6.89,
moth,5.74,
needless,9.15,
ownership,9.39,
parting,7.89,
reflex,8.17,
scroll,9.89,
smoker,6.19,
tong,9.62,
tread,8.75,
unborn,10.21,
yogurt,3.72,
affectionate,8.50,
aluminum,7.26,
awareness,9.30,
cabaret,12.63,
comfy,6.06,
correspondence,10.67,
crocodile,5.11,
dashing,9.26,
knitting,7.24,
mayonnaise,6.10,
memorable,9.47,
militia,12.00,
moody,9.37,
mormon,11.93,
offshore,10.47,
perjury,12.78,
sanitarium,10.88,
sensor,11.80,
simulation,10.53,
softball,6.42,
soothing,8.40,
spacecraft,6.85,
terrain,10.95,
translator,9.06,
trump,11.23,
basics,6.47,
biblical,6.90,
clarify,11.24,
cod,11.50,
console,10.68,
dependent,9.32,
flora,11.94,
granddad,3.58,
grilled,7.26,
habitat,9.44,
infamous,11.00,
opium,12.41,
oracle,11.82,
parliament,12.00,
pipeline,10.06,
plunge,8.61,
probability,11.00,
salami,7.18,
spices,6.69,
stem,7.26,
suspense,9.53,
tang,9.11,
tremble,8.89,
utility,11.39,
advocate,11.11,
combine,7.47,
diabetic,11.17,
goof,5.72,
grunt,8.79,
incorrect,6.65,
larceny,13.24,
midway,9.46,
minority,9.83,
oblige,11.82,
payoff,10.47,
picket,10.79,
shrapnel,12.06,
slipper,5.26,
stench,9.17,
sterling,10.70,
stretcher,9.39,
subpoena,14.27,
tilt,8.83,
tinker,7.61,
wiener,7.40,
brutality,12.00,
charade,9.56,
classics,9.04,
constitutional,9.68,
derby,10.45,
dire,11.63,
encouragement,7.70,
fungus,8.44,
gauge,10.83,
greenhouse,9.22,
grieve,10.00,
headmaster,10.26,
heartbreak,10.32,
intensive,12.95,
pharaoh,8.26,
puberty,11.21,
rabies,8.22,
rating,9.47,
redemption,10.89,
renaissance,11.72,
seller,6.84,
solemn,12.50,
textbook,7.58,
thermal,11.05,
thermometer,6.63,
transform,8.17,
ware,10.74,
watermelon,4.22,
abstract,11.47,
ante,11.70,
arcade,7.79,
binding,11.00,
boar,9.83,
carmine,15.62,
constructive,9.37,
coupon,7.25,
crucify,8.94,
customary,11.16,
discrimination,10.89,
editorial,13.70,
erection,13.11,
fallout,10.67,
garland,10.93,
gourmet,9.95,
holster,10.32,
huddle,9.40,
import,10.37,
irritating,8.53,
lawful,11.05,
melancholy,12.53,
monsignor,13.92,
nag,9.21,
noose,8.28,
ongoing,8.39,
passive,8.89,
persuasive,11.72,
picky,5.74,
quaint,12.58,
renew,10.06,
sinister,10.75,
skid,8.11,
sleazy,11.85,
smear,8.84,
snob,9.32,
sterile,11.39,
treacherous,12.26,
undefeated,9.00,
underage,11.05,
ac,10.75,
anguish,11.54,
bailiff,11.94,
cameraman,10.28,
civic,11.80,
cloudy,5.50,
conditioner,7.68,
coney,12.30,
correspondent,13.32,
criticize,9.71,
cuddle,6.16,
cushion,5.53,
defective,10.11,
disposition,12.24,
drool,6.11,
fearful,7.50,
formality,12.59,
hock,11.87,
interstate,9.68,
mantle,9.17,
minimal,11.33,
nausea,8.63,
oppose,11.05,
orchid,9.76,
poof,5.67,
radiant,9.68,
roster,8.78,
spectrum,12.20,
stylish,8.39,
tee,8.21,
troublemaker,8.22,
uncommon,8.95,
unseen,9.56,
upgrade,9.17,
vending,11.26,
ventilation,10.39,
vie,12.75,
accommodate,9.90,
applaud,7.10,
auxiliary,14.00,
blur,8.95,
boredom,7.68,
catchy,8.74,
cheater,6.06,
compensation,11.80,
controversial,12.16,
courtyard,9.95,
craving,9.56,
crossroads,11.10,
depart,9.89,
dew,7.37,
diplomat,11.05,
disarm,10.11,
excite,6.61,
exhaust,9.19,
flier,8.94,
freighter,10.47,
goo,5.53,
greens,6.90,
hamster,4.37,
implant,13.00,
incomplete,7.95,
ingredients,6.69,
intellect,10.68,
mayhem,10.37,
missionary,9.78,
mushroom,6.44,
ozone,12.79,
rink,8.69,
salsa,9.78,
seating,6.43,
silverware,5.89,
slay,9.39,
slutty,12.40,
smiley,5.71,
spree,10.39,
tombstone,7.95,
truthful,6.28,
twitch,8.84,
uranium,10.63,
viewing,7.28,
whiskers,5.11,
array,10.79,
barbershop,6.89,
bodily,8.17,
boon,12.94,
brawl,9.20,
catalogue,7.84,
deli,8.84,
dense,10.20,
dictator,10.60,
docking,8.67,
editing,10.21,
enlighten,12.17,
ether,13.44,
flute,8.47,
founder,9.50,
freelance,13.84,
hacker,13.39,
hygiene,9.00,
ingenious,10.32,
mackerel,10.72,
mentality,10.32,
outnumbered,9.56,
panda,5.67,
piglet,5.68,
retainer,11.50,
seemingly,9.79,
snip,7.24,
snot,5.47,
stairwell,8.94,
striker,9.17,
tack,6.63,
threesome,12.58,
tile,6.80,
waffle,5.32,
admiration,8.95,
beak,5.42,
bimbo,12.22,
blacksmith,9.84,
blaze,7.47,
checkup,6.06,
clarity,10.55,
communism,11.74,
containment,11.28,
contrast,9.85,
coronation,12.71,
crazed,7.95,
crest,10.35,
cub,5.40,
decorator,10.25,
despicable,10.89,
detour,9.11,
doodle,8.14,
dynamic,12.00,
garret,11.96,
goggles,7.05,
insulin,11.32,
intercom,8.79,
measles,9.28,
miraculous,9.30,
mischief,9.05,
outdoors,4.75,
paramedic,9.89,
powdered,7.11,
prevail,10.33,
printer,7.61,
projection,10.00,
prosperity,10.40,
psychiatry,11.61,
snowboarding,11.18,
stride,9.21,
surroundings,7.28,
thong,12.41,
trifle,12.17,
unanimous,10.50,
vine,6.95,
weatherman,7.11,
bargaining,10.33,
boulder,7.92,
calculate,9.26,
caterer,12.19,
commotion,9.62,
communion,8.15,
conception,11.28,
consumer,11.21,
crave,9.17,
detonate,10.06,
email,11.52,
foolishness,8.95,
ghastly,10.33,
guiding,7.74,
gunman,8.94,
haste,9.00,
impotent,14.84,
index,7.89,
landlady,9.18,
loathe,11.12,
manure,10.10,
moo,3.53,
nasal,8.75,
petunia,8.86,
pioneer,7.56,
plaque,7.39,
quart,7.50,
rhino,5.89,
safari,8.44,
specs,12.94,
trend,10.84,
uneasy,9.16,
unsolved,9.17,
wreckage,8.47,
authorize,9.84,
beetle,5.32,
biggie,7.28,
circumstance,9.84,
colonial,8.76,
congressional,12.53,
consume,11.47,
decay,8.79,
diaphragm,12.58,
disrespectful,7.06,
espresso,13.26,
extras,8.12,
fruitcake,8.28,
hoist,11.32,
howl,5.55,
initially,9.61,
lowlife,10.17,
lunar,9.15,
manpower,9.11,
marital,10.35,
nighttime,3.72,
oats,7.49,
parental,10.26,
peachy,7.63,
possum,6.61,
primarily,9.93,
removal,6.63,
sleeper,7.33,
spoils,8.89,
stinker,4.33,
superstition,10.35,
unavailable,9.55,
weave,9.89,
appoint,10.29,
assurance,12.33,
babysit,5.89,
bale,8.20,
brook,8.42,
budge,9.25,
charitable,10.50,
cooperative,8.56,
educate,7.84,
enchanting,9.21,
fairness,5.61,
filmmaker,11.00,
forum,12.52,
fraction,10.06,
frown,4.52,
glitter,5.22,
gruesome,8.60,
hybrid,14.30,
lavender,9.11,
lotus,13.59,
onstage,6.89,
organism,10.61,
outline,8.74,
paging,11.45,
pedal,6.50,
pharmaceutical,13.39,
plank,7.84,
pointy,7.39,
portfolio,13.84,
promptly,9.89,
refrain,10.50,
starling,13.00,
surplus,11.33,
unmarried,9.00,
vivid,11.83,
washer,6.32,
aide,7.83,
anarchy,13.94,
caveman,6.28,
cerebral,12.47,
chariot,9.11,
cosy,7.54,
crock,9.89,
dishwasher,7.16,
distorted,10.32,
divert,11.33,
fiery,10.28,
frenzy,9.53,
glitch,11.86,
graffiti,9.47,
guild,12.94,
helper,4.80,
homicidal,12.61,
instruction,7.47,
lantern,8.55,
mainframe,13.06,
meltdown,10.32,
outlook,10.65,
pavement,6.30,
pelvis,9.95,
radiator,8.53,
radiology,12.61,
refined,9.75,
render,12.44,
repulsive,10.32,
scales,6.48,
seafood,6.86,
tribune,12.39,
voluntary,9.17,
arsenal,11.79,
calamity,11.05,
candid,10.79,
characteristics,9.93,
cot,7.53,
cougar,8.11,
dosage,8.05,
exterminator,8.17,
extraterrestrial,9.11,
hateful,6.42,
hick,8.94,
immortality,12.56,
intro,8.84,
livestock,7.89,
maturity,10.58,
outlet,8.32,
preoccupied,9.84,
pretzel,5.00,
rugged,10.58,
sincerity,8.67,
smuggle,9.94,
snuff,11.79,
solitude,12.00,
sparkling,7.56,
straightforward,9.59,
syndicate,15.42,
teamwork,7.80,
tutoring,9.28,
absorb,8.83,
anesthesia,12.53,
aneurysm,15.05,
billing,10.89,
coronary,12.53,
cucumber,5.72,
disability,9.33,
fidelity,12.82,
freckles,5.17,
gall,12.44,
gateway,8.38,
hypnosis,9.44,
impostor,10.37,
loco,10.40,
manicure,10.56,
midterm,13.16,
mileage,10.22,
moor,11.80,
mythology,10.53,
oblivion,10.94,
participation,7.56,
perceptive,11.84,
roadblock,9.28,
segment,11.11,
span,12.06,
squeaky,4.63,
steaming,9.72,
swimsuit,5.61,
transformation,11.21,
whatnot,9.61,
affidavit,15.69,
arctic,7.79,
barf,7.78,
bloodshed,11.44,
cleanup,5.06,
darts,7.03,
devote,9.58,
dome,8.44,
ducky,7.44,
fertilizer,7.67,
floss,7.06,
forgery,10.74,
hatchet,8.20,
hula,7.72,
incentive,12.55,
lest,10.46,
margin,10.11,
modified,10.31,
neural,12.19,
nightgown,5.78,
obedient,8.53,
paralysis,10.39,
persuasion,10.90,
plutonium,13.68,
predicament,10.26,
ridicule,11.85,
signora,15.75,
speedy,6.63,
stakeout,11.17,
stumble,7.94,
tanker,9.05,
topless,10.11,
unforgivable,9.58,
vanquished,12.59,
walnut,6.16,
adultery,11.84,
appalling,12.21,
apprentice,10.58,
arthritis,11.67,
beginner,6.70,
blizzard,7.94,
climax,10.79,
contemporary,12.28,
cranberry,6.45,
cuisine,11.67,
definitive,12.61,
desirable,11.00,
enjoyable,8.44,
exaggerate,9.53,
eyesight,7.59,
hearty,9.94,
marvel,10.00,
multiply,7.95,
octopus,6.26,
outbreak,10.50,
outrun,8.42,
painless,8.91,
pansy,8.32,
puddle,5.37,
residency,11.32,
serpent,8.00,
sonic,11.00,
supplier,10.05,
syringe,10.63,
teens,7.84,
thud,8.06,
thump,7.63,
turbulence,11.47,
urn,9.89,
whit,10.67,
bedside,7.71,
billionaire,9.68,
complexion,11.42,
compulsive,12.79,
confrontation,8.58,
continuous,11.39,
dart,7.38,
decree,11.32,
deluxe,9.79,
descend,9.19,
digits,9.02,
existing,8.65,
fang,8.47,
fashionable,9.67,
festive,8.42,
firepower,9.21,
interrogate,11.44,
laddie,10.50,
latch,8.00,
likeness,8.84,
mercenary,13.00,
mistletoe,9.65,
muse,11.94,
navigate,10.05,
oasis,9.11,
obsolete,12.28,
orchard,7.67,
pastry,7.21,
peril,12.47,
placement,9.32,
refugee,10.56,
revolting,9.74,
rotate,7.89,
shameful,7.89,
sow,9.67,
supervise,11.00,
syphilis,14.67,
tyrant,11.25,
uncover,7.17,
understudy,12.12,
vaccine,8.16,
wham,7.44,
wildlife,6.22,
wormhole,12.35,
brochure,9.58,
bulk,10.21,
cider,5.83,
compelling,9.06,
confide,11.22,
emery,10.86,
equality,10.27,
explorer,7.11,
fertility,14.45,
flashy,7.74,
fundraiser,9.11,
hep,12.62,
knit,7.86,
leukemia,10.82,
mart,10.00,
muck,8.00,
photographic,8.50,
pollution,8.56,
pretentious,12.95,
publicist,13.61,
receptionist,9.95,
respectful,6.26,
shag,10.53,
shameless,9.79,
skater,6.57,
slade,10.29,
snag,9.75,
snowman,3.47,
spouse,9.94,
statute,10.39,
unworthy,10.84,
accomplishment,9.00,
anthem,9.44,
aspen,10.04,
assassinate,10.11,
basin,10.00,
carton,7.00,
casing,11.53,
checkers,6.11,
companionship,10.83,
complimentary,10.33,
conquest,9.33,
creativity,8.32,
electromagnetic,13.40,
eminence,14.59,
etiquette,9.50,
exploration,8.26,
forecast,9.05,
fragment,11.53,
frontal,10.89,
interruption,7.95,
intubate,16.25,
kip,12.30,
listing,8.58,
moan,7.72,
plow,7.11,
postal,8.17,
puncture,8.89,
raspberry,5.33,
relish,7.83,
schoolgirl,6.68,
scrabble,9.32,
sorority,14.22,
stance,10.00,
stun,9.56,
stutter,8.78,
symptom,8.68,
traction,11.05,
treachery,12.40,
underlay,12.35,
watt,12.34,
withholding,12.80,
wrinkle,7.21,
amour,12.67,
armory,11.00,
biz,9.93,
bonnet,6.83,
bonny,10.14,
celery,5.78,
cello,9.89,
checkpoint,13.00,
chemist,8.94,
cholesterol,13.15,
confederate,10.10,
confidentiality,12.57,
deceit,10.95,
dissolve,9.20,
dominate,8.89,
drinker,8.53,
exile,11.00,
exorcism,12.06,
fret,11.11,
frisbee,5.50,
fuzz,7.11,
gibberish,8.79,
grizzly,7.75,
heath,10.48,
horseback,7.00,
humanitarian,12.56,
inadequate,11.95,
indigestion,10.11,
jigsaw,7.63,
lobe,10.17,
mach,13.08,
migraine,10.00,
milky,6.32,
prejudiced,10.30,
progressive,11.11,
quantity,11.11,
quota,12.64,
recreation,8.83,
reservoir,10.11,
rigid,9.16,
speck,8.48,
surrogate,14.88,
theoretical,13.44,
tribal,8.63,
unspeakable,10.44,
waterfall,5.47,
adolescent,11.05,
aloud,6.22,
amends,10.16,
bane,9.60,
boardwalk,8.94,
bop,6.31,
brow,9.82,
camouflage,7.53,
clueless,7.71,
comprehend,11.16,
conceited,12.06,
consumption,11.95,
decoration,5.94,
dib,10.62,
disconnect,7.89,
disposable,10.11,
eyeball,3.83,
foe,9.95,
foolproof,9.71,
geometry,11.22,
hazardous,8.00,
hectic,9.95,
hesitation,9.60,
mockery,12.22,
mortuary,12.06,
pottery,7.83,
pretender,8.50,
pun,11.21,
ravine,10.61,
repressed,12.78,
revive,10.47,
slab,8.53,
slop,7.95,
sod,10.82,
strand,8.39,
surge,9.82,
torso,9.33,
trajectory,11.94,
trustworthy,8.05,
acre,9.80,
amp,12.11,
ample,11.63,
aura,11.67,
bijou,14.36,
burner,8.00,
buttocks,7.72,
buzzard,9.83,
capricorn,10.81,
cassette,6.37,
chopsticks,7.85,
chord,9.71,
crick,8.62,
degenerate,13.45,
detain,12.28,
detonation,12.74,
disgraceful,9.10,
ell,12.50,
faraway,7.44,
fatigue,11.83,
feminist,12.06,
gringo,12.73,
handyman,7.78,
heartbroken,9.00,
humane,9.37,
imprisonment,10.06,
mosquito,6.10,
murderous,9.89,
outdoor,4.60,
overweight,8.56,
prima,13.27,
pulp,9.63,
putty,7.72,
raffle,9.22,
reasoning,10.14,
selfless,9.28,
spanking,3.86,
spawn,11.25,
structural,11.32,
trivial,11.78,
walkout,11.00,
wilt,7.76,
barbarian,9.76,
bearer,8.67,
brewery,10.72,
clot,11.05,
coalition,13.94,
coloring,3.50,
cosmetic,10.83,
crumb,5.89,
cyanide,14.00,
dreary,8.42,
emptiness,9.44,
evasive,12.50,
flunk,8.16,
groin,9.22,
heed,11.05,
iceberg,8.21,
imitate,9.20,
incense,10.45,
keyboard,9.32,
logo,8.16,
moist,9.55,
pecker,9.00,
pinpoint,9.68,
prone,12.58,
racetrack,9.00,
realtor,11.71,
